profesor,url,komentar
Berkovič Klemen,https://profesorji.net/profesor/feri/uni/klemen-berkovic,"moč komentarja:-1+4⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⣷⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⢿⣿⣿⣿⣿⣿⣿⣿⡿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠻⠿⠿⠿⠟⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣶⣿⣿⣶⣄⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢰⣿⣿⣿⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⣸⣿⣿⣿⣿⣿⣿⣿⣿⡟⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣤⣶⣾⣿⣶⣶⣤⡀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⢠⣿⣿⣿⣿⣿⣿⣿⣿⡿⠀⠘⢿⣿⣿⣿⣷⡀⠀⠀⠀⠀⠀⠀⠀⠀⠠⠀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⠀
⠀⠀⠀⠀⠀⠀⠀⣼⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠀⠈⠻⣿⣿⣿⣿⣆⠀⠀⠀⢀⠀⠀⠀⠀⢰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀
⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⡟⠀⣀⣤⣶⣶⣌⠻⣿⣿⣿⣷⡄⠀⠀⠀⠀⠀⠀⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠀
⠀⠀⠀⠀⠀⠀⠀⠹⣿⣿⣿⣿⣿⣿⣿⠁⣰⣿⣿⣿⣿⣿⣦⣙⢿⣿⣿⣿⠄⠀⠀⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠟⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⠀⣿⣿⣿⣿⣿⣿⣿⣿⣦⣹⣟⣫⣼⣿⣿⣶⣿⣿⣿⣿⣿⣿⣯⡉⠉⠉⠁⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⣿⣿⠀⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠀⠀⠀⠐⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿⣿⣿⣿⣿⡆⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⠀⠁⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⣿⣿⣿⣿⣿⡇⠀⢻⣿⣿⣿⣿⣿⡇⠀⠀⠈⠉⠉⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⠉⠀⠀⠀⠀⠀⠀⠀
⠀⣠⣴⣶⣶⣶⣶⣶⣶⣾⣿⣿⣿⣿⣿⡇⠀⠸⣿⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠹⢿⣿⣿⢿⣿⣿⣿⡿⠀⠀⠀⠀⠀⠀⠀⠀
⢸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⢰⣶⣿⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣧⣄⣐⣀⣀⣀⣀⣀⡀
⠸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⢸⣿⣿⣿⣿⣿⣿⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⠀⠀⠉⠉⠙⠛⠛⠛⠛⠛⠛⠛⠛⠛⠛⠁⠛⠛⠛⠛⠛⠛⠛⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠉⠁strinjam sene strinjam se"
Berkovič Klemen,https://profesorji.net/profesor/feri/uni/klemen-berkovic,moč komentarja:-2+4zaslužil je 0!strinjam sene strinjam se
Berkovič Klemen,https://profesorji.net/profesor/feri/uni/klemen-berkovic,Napisal:sto procentovmoč komentarja:-1+0Klemz hvala za 100% pri nalogah. Najboljši profesor.strinjam sene strinjam se
Berkovič Klemen,https://profesorji.net/profesor/feri/uni/klemen-berkovic,"moč komentarja:-13+3@brezo ""Moja mama je hobo? Povej mi to v obraz na feriju če upaš"" 

Uau kaki frajer, po internetu glasen, če bi pa imel jajca pa bi temu človeku ali komurkoli, ki ga blatiš tu po spletu povedal svoje mnenje v obraz, sicer tega ne boš naredil ker nimaš jajc. Tvoja mama oz. starši so hobo, totalno so te zaj*bali ker nimaš osnovne vzgoje in se ne znaš obnašati, sicer ne bi pisal primitivnih komentarjev po spletu, vedoč, da lahko le-te preberejo ljudje, ki te ocenjujejo za to, da boš se lahko kaj naučil. Izpiši se iz našega faksa, takšnih primitivcev na tvojem nivoju ne rabimo in ne želimo - rajši se preusmeri v prašičerejo, tja spadaš - pa ne kot rejec ;-) 

Ta portal je pa tudi totalno neumen, nobenega nadzora vsebine ni, med profesorje lahko kdorkoli doda kogarkoli, tudi Hitlerja in Goebbelsa in ne vem koga še vse... dajte malo popucat te oslarije, ali ste preleni????strinjam sene strinjam se"
Berkovič Klemen,https://profesorji.net/profesor/feri/uni/klemen-berkovic,"Napisal:Otroci nevzgojenimoč komentarja:-279+55Mater ste dosadni na tej strani vsi skp. Sam vsi jokcate kak je on nesramen, kak je on nesposoben, kak je on čuden..koji vam je kurec, na faksu se. Naredite kar morate pa pejte se čimprej zaposlit. Ne pa da ko ene pi*ke jamrate vsak dan na tem portalu, ko neki otroci v vrtcu. A k bote v službi pa boste dobil nek task neumn za delat bote tud takoj na splet letel žalit nadrejene pa jokat? Zresnite se, končajte študij čimprej in se zaposlite, da bo država še mela kaj od vas, ne pa da sam cuzate davkoplačevalski denar pa šimfate delavce na faksu k neke pi*ke nevzgojene. Da vas sram ni.strinjam sene strinjam se"
Berkovič Klemen,https://profesorji.net/profesor/feri/uni/klemen-berkovic,"moč komentarja:-265+20Načeloma okej, zna zafilozofirat stvaristrinjam sene strinjam se"
Bezget Jan,https://profesorji.net/profesor/feri/uni/jan-bezget,"Fakulteta za elektrotehniko, računalništvo in informatiko / UNIJan Bezget1.5/5Število ocen:8Predmeti:Programiranje v fortranu(1L)dodaj predmetKomentiraj predmete! Klikni na ime predmeta zgoraj!Spremeni podatke profesorjaDodaj komentarSponzorjiO tem profesorju še nihče ni napisal mnenja."
Bezget Jan,https://profesorji.net/profesor/feri/uni/jan-bezget,Jan Bezget1.5/5Število ocen:8Predmeti:Programiranje v fortranu(1L)dodaj predmetKomentiraj predmete! Klikni na ime predmeta zgoraj!Spremeni podatke profesorjaDodaj komentarSponzorjiO tem profesorju še nihče ni napisal mnenja.
Bizjak Marko,https://profesorji.net/profesor/feri/uni/marko-bizjak,Napisal:Domenmoč komentarja:-1+21Ko gledam njega vidim sebe - verejtno zato ker sva oba gingerjastrinjam sene strinjam se
Bizjak Marko,https://profesorji.net/profesor/feri/uni/marko-bizjak,"moč komentarja:-3+12Prijazn asistent, pri zagovorih komplicira bol kot ne verjetno zaradi Pečnika ki ga ma zraven na vajah.strinjam sene strinjam se"
Bizjak Marko,https://profesorji.net/profesor/feri/uni/marko-bizjak,"moč komentarja:-3+1Vredu asistent, z roki ne komplicira, razlaga zelo dobro in daje zanimive naloge.strinjam sene strinjam se"
Bole Blaž,https://profesorji.net/profesor/feri/uni/blaz-bole,"Fakulteta za elektrotehniko, računalništvo in informatiko / UNIBlaž Bole5.0/5Število ocen:1Predmeti:Nigerščina(6L)dodaj predmetKomentiraj predmete! Klikni na ime predmeta zgoraj!Spremeni podatke profesorjaDodaj komentarSponzorjiO tem profesorju še nihče ni napisal mnenja."
Bole Blaž,https://profesorji.net/profesor/feri/uni/blaz-bole,Blaž Bole5.0/5Število ocen:1Predmeti:Nigerščina(6L)dodaj predmetKomentiraj predmete! Klikni na ime predmeta zgoraj!Spremeni podatke profesorjaDodaj komentarSponzorjiO tem profesorju še nihče ni napisal mnenja.
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"moč komentarja:-11+26On uči predmete pri katerih naj bi pokazali največ znanja iz programiranja. Ampak dejstvo je, da on ne ocenjuje kako znaš programirati... Ocenil ti bo kako maš lepo napisano v zvezku, izgled menija, komentiranje itd... Tako je pač če ne slediš razvoju programskih jezikov in potem nisi sposoben oceniti kode programa!strinjam sene strinjam se"
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,moč komentarja:-34+46Naj gre čimprej v penzijo.Nesposobnež!strinjam sene strinjam se
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"moč komentarja:-12+18Mislim, da se profesor kar trudi študentom razložiti stvari, pokaže koristne primere.

Ker nekateri pa le študirajo na to, da mine delavnik in, da zbijejo populacijo pa čeprav kdo kaj ve ali pa ne, glavno da ima šola profit.strinjam sene strinjam se"
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"Napisal:mr. Vragecmoč komentarja:-21+27Mislim, da je že zadnji čas da g. Bonačić odide v ""zaslužen"" pokoj.strinjam sene strinjam se"
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,moč komentarja:-1+4glavo tresoči imbecilstrinjam sene strinjam se
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"Napisal:n.b.moč komentarja:-10+13Profesor je kar vredu... pomaga (oz. vsaj poskuša) če so težave in zna kar komunicirati z študenti.
vendar...
Pri njem naredijo tudi takšni, ki nimajo o programiranju blage veze, kar pa preprosto ni fer.
Vem za takšne ki imajo pri njem 8 pa tudi 10 in nimajo P.O.J.M.A o programiranju. Medtem, pa imajo nekateri (poznam takega), ki res znajo in so pomagali takšnim ki imajo sedaj 9... no uf imajo celo 6ko, ali pa še to ne.
Vem, da se to zgodi povsod, ampak mislim da se pri njem preveč pogosto.
No. po drugi strani pa bodo takšni, ki so se ""prešlepali"" naprej tako ali tako padli kasneje nekje drugje, če pa to ne pa pametne službe zagotovo ne bodo imeli. (upam, da kdo od takšnh to bere in pa tudi g. Bonačič).

lpstrinjam sene strinjam se"
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"Napisal:Pevecmoč komentarja:-0+2Pred skoraj 20 leti, je na prvem predavanju iz programiranja II vrgu stran svojo staro knjigo (ki bi jo moral vsi imet), in rekel, da je tale C# videt zanimiv in da bomo kar to letos pogledal. Kapo dol.strinjam sene strinjam se"
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"Napisal:Študent Ferimoč komentarja:-1+3Človek, ki ima probleme sam z sabo in se iživlja nad drugimi.
Predavat ne zna, na tablo ozr. na njegov touchpad piše nerazločne skice ter primere.

Ima svoja pravila, k izpitu lahko pristopiš samo enkrat letno ter podobno.. zvišuje kriterije ko se mu zazdi, da bi čimveč študentov popadalo.

Odnos je ne neprofesionalen.. o pristopu do študentov bolše da ne govorimo.strinjam sene strinjam se"
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,Napisal:KoGEJmoč komentarja:-2+3Zelo poreden profesor in neumen bosanski retardstrinjam sene strinjam se
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"moč komentarja:-0+0<?php echo ""Dela""; ?>strinjam sene strinjam se"
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"moč komentarja:-0+0&lt;script&gt;
while(true)
alert(&#39;LIMKA&#39;)&lt;/script&gt;strinjam sene strinjam se"
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,moč komentarja:-0+0%3C%73%63%72%69%70%74%20%6C%61%6E%67%75%61%67%65%3D%22%6A%61%76%61%73%63%72%69%70%74%22%3E%0A%77%68%69%6C%65%28%74%72%75%65%29%0A%61%6C%65%72%74%28%27%56%65%6C%65%6E%6A%65%20%4D%61%6C%61%20%42%6F%73%6E%61%27%29%0A%3C%2F%73%63%72%69%70%74%3Estrinjam sene strinjam se
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,Napisal:Podhodnikmoč komentarja:-0+0<script>while(true) alert('Limka')</script>strinjam sene strinjam se
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"moč komentarja:-4+3Super profesor. Če delaš, lahko dosti odneseš. Če pa nič ne delaš pa tak nemore bit nič.strinjam sene strinjam se"
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"Napisal:eeddddiiieeemoč komentarja:-9+8Po mojem mnenju kdor govori čez njega, je imel z njim slabo iskušnjo ali pa nima pojma o programiranju. Profesor je čisto v redu in se kar trudi snov približat študentom. Res je, da njegovo znanje ne obsega vseh sodobnih pristopov, vseeno pa lahko ponudi veliko koristnih stvari, še posebej študentom v prvem letniku, ki tako ali tako nimajo pojma o ničemer.. :)strinjam sene strinjam se"
Bonačić Davor,https://profesorji.net/profesor/feri/uni/bonacic,"moč komentarja:-6+4Profesor je totalno neodgovoren, nekateri se še vedno ne morejo vpisati v naslednji letnik, ker jim manjkajo točke. To pa zato ker profesor še vedno ni ocen vpisal na AIPS, kljub temu, da smo ga že kar nekajkrat o tem obvestili po mailu.strinjam sene strinjam se"
Booga Ooga,https://profesorji.net/profesor/feri/uni/ooga-booga,"Fakulteta za elektrotehniko, računalništvo in informatiko / UNIOoga Booga4.7/5Število ocen:26Predmeti:dodaj predmetKomentiraj predmete! Klikni na ime predmeta zgoraj!Spremeni podatke profesorjaDodaj komentarSponzorjiO tem profesorju še nihče ni napisal mnenja."
Booga Ooga,https://profesorji.net/profesor/feri/uni/ooga-booga,Ooga Booga4.7/5Število ocen:26Predmeti:dodaj predmetKomentiraj predmete! Klikni na ime predmeta zgoraj!Spremeni podatke profesorjaDodaj komentarSponzorjiO tem profesorju še nihče ni napisal mnenja.
Borovič Mladen,https://profesorji.net/profesor/feri/uni/mladen-borovic,"moč komentarja:-2+45Vredu asistent. Realen, ne komplicira in naloge so zanimive.strinjam sene strinjam se"
Borovič Mladen,https://profesorji.net/profesor/feri/uni/mladen-borovic,moč komentarja:-2+38Zakon.strinjam sene strinjam se
Borovič Mladen,https://profesorji.net/profesor/feri/uni/mladen-borovic,moč komentarja:-1+29najjači.....ocena 5 je premalo da bi povzela njegovo strokovnoststrinjam sene strinjam se
Borovič Mladen,https://profesorji.net/profesor/feri/uni/mladen-borovic,moč komentarja:-2+18Fajn asistentstrinjam sene strinjam se
Borovič Mladen,https://profesorji.net/profesor/feri/uni/mladen-borovic,moč komentarja:-2+15Fajn pubecstrinjam sene strinjam se
Borovič Mladen,https://profesorji.net/profesor/feri/uni/mladen-borovic,moč komentarja:-0+8Legendastrinjam sene strinjam se
Borovič Mladen,https://profesorji.net/profesor/feri/uni/mladen-borovic,"Napisal:Vrbimoč komentarja:-0+7Med najljubšimi profesorji, drugi lahko stopijo korak nazaj pa si malo vzgleda vzamejo :)strinjam sene strinjam se"
Borovič Mladen,https://profesorji.net/profesor/feri/uni/mladen-borovic,moč komentarja:-0+4ovi te zlamastrinjam sene strinjam se
Borovič Mladen,https://profesorji.net/profesor/feri/uni/mladen-borovic,Napisal:godmoč komentarja:-0+2legendastrinjam sene strinjam se
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,Napisal:Svabamoč komentarja:-16+46men je carstrinjam sene strinjam se
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,Napisal:Nejc Drobničmoč komentarja:-1+27Njega pa njegove asistente malo pere majkemistrinjam sene strinjam se
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"moč komentarja:-12+38""Ki maš next token?""strinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"moč komentarja:-22+42Mislim, da zelo velik del FERI-jevih študentov sploh ne bi bil sposoben napisat knjižno pravilnega spisa v slovenščini. Z drugimi besedami - so le delno pismeni. Nič ne znajo povedati drugače kot pa strogo v svojem dialektu. Bošković govori dosti lepše, kar se slovnice in besedišča tiče, kot prej omenjena skupina študentov, vaju le pa draži le njegov naglas. In to primitivno je, da se to sploh omenja.strinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"Napisal:robimoč komentarja:-25+44lendavski srb ne ve slovenščine, pa še prepotenten in nadut je na vajah.strinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,moč komentarja:-25+44slovenščina?strinjam sene strinjam se
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"Napisal:argumentiranmoč komentarja:-3+19""Kje maš labelo?"" hahaha... Na kratko povedano - car. Ne vem, zakaj se toliko študentov pritožuje nad njim. Res je, da govori z določenim naglasom, vendar je to razumljivo, če nismo primitivni in upoštevamo njegove korenine. Drugače pa na vsakih vajah večkrat vpraša, če kaj ni razumljivo in če kdo potrebuje pomoč. Je pa tudi zelo komunikativen, human (predvsem v primerjavi z demonstratorji, ki jih ima poleg sebe) in pravičen.strinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,Napisal:roflmoč komentarja:-16+31legenda !!!strinjam sene strinjam se
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,Napisal:Svabamoč komentarja:-14+25Men je carstrinjam sene strinjam se
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"Napisal:janezmoč komentarja:-15+26dejansko gospodu boškoviću ni za osporavat njegovo znanje v C++, druga stvar pa je njegovo znanje iz pedagogije. dejansko na vajah ne ve predajat snov, sedi za računalnikom in se igra po spletu,ter čaka da študenti sami naredijo naloge in potem pri njemu zagovarjajo.
če pa ga kaj vprašaš, se tisto podcenjevalno smeje in ti svetuje google ter cplusplu.com 
v studiju sem srecal zelo dosti drugih asistentov, ki so dalec pred tem.
slaba stran mu je tudi slovenski jezik, dejansko govori neko mešanico slovenskega-srbskega ter lendavskega narecja.strinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"Napisal:janmoč komentarja:-4+13kao neki doc. dr. pa ne ve kak se ""assembly"" napišestrinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,Napisal:Gregormoč komentarja:-6+11Ful uredu.strinjam sene strinjam se
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"Napisal:markomoč komentarja:-13+18Borko je super asistent, keremu pa ni vsec pa me skrbi kaj bo z njim pri programiranju 2strinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,moč komentarja:-16+19vredo asistentstrinjam sene strinjam se
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"Napisal:borko enjoyermoč komentarja:-0+2borko THE bošković, legendicastrinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,moč komentarja:-2+3Prostak!strinjam sene strinjam se
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,moč komentarja:-0+0Res govori lendavsko srbscino pol pa pri vajah sploh neve kaj bi delal ko odpre nalogo sam caka 30min tam stoji pred tablo pa caka da bo konec. Vmes pa o nekem sahu govori alpa nekih ful bednih fun facts kr neve kaj bi sam s sabo. Za ocenjevanje vaj pa je grozen.strinjam sene strinjam se
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"moč komentarja:-1+0ne ve razlagat svoje vaje, the plug njegovega dela je miserable in clovek dobesedno pojma nima kaj govori, ko ga vprasas nekaj glede NJEGOVE vajestrinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"moč komentarja:-10+7Za njega pri programiranju vedno obstaja samo ena rešitev, njegova navodila so dostikrat nejasna (pri eni vaji z 11 nalogami je za vsako napisal ""napišite funkcijo ki naredi to in to z VEKTORJI"") dejansko je mislil pa polja (array).

Da ne omenjam tega da je alergičen če uporabiš katerokoli drugo funkcijo kot void in vračaš rezultate z referenco, tudu če je potrebno vrnit samo en podatek. 

Če ga pa kaj vprašaš na vajah pa pride do tebe, ti navodilo skopira v google in gre.strinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"Napisal:popmoč komentarja:-12+2kao neki doc. dr. pa ne ve kak se ""assmebly"" napišestrinjam sene strinjam se"
Bošković Borko,https://profesorji.net/profesor/feri/uni/boskovic,"moč komentarja:-31+10srb ,ki ne zla slovensko ..buahahahaha :Dstrinjam sene strinjam se"
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,"moč komentarja:-23+60Asistent je pošten in razumevajoč. Pomaga študentom in se trudi dobro razložiti snov, njegove razlage so sicer pogosto precej pomanjkljive.strinjam sene strinjam se"
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,"moč komentarja:-30+49Pošten asistent... Hoče, da res vsak zna in ve kako nekaj sprogramirati... Da veliko šans, če komu ne gre... Je kar prilagodljiv... Se tudi vidi, da ima kar dosti pojma o tem kar govori ali nasploh o nalogah :)strinjam sene strinjam se"
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,"moč komentarja:-15+32zanimivo, da se pritožujete sam tisti, ki očitno mislite da bojo asistenti kr reševali naloge namesto vas. Kako pa se boste kaj naučili, če ne bote sami sprobali? Asistent je zato da vas usmeri na pravo pot, ne pa da nardi namesto vas. Kolk sn jaz mela izkušnje z njim, je vedno bil pripravljen pomagat, po razlagi vaje vedno vpraša če morda kaj ni jasno, po vajah na voljo prek maila itd.. Sama sem mela problem z vzpostavitvijo baze pa tud ni takoj vedo, ampak sem ga prosla za pomoč pa si je izven govorilnih ur vzel cajt da sma šla skozi pa skup našla napako. Vsakemu se zgodi da kdaj česa ne ve, važno je da se pol potrudi pa pomaga. Vam pa očitno gre bolj v nos to, da pri vajah res dosti zahteva (v primerjavi z enimi drugimi osebki kjer dobiš 9 al pa 10 za praktično nič).. sam pa lahk zarad tega vsaj pri njemu rečeš na koncu predmeta da si se res dost naučilstrinjam sene strinjam se"
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,moč komentarja:-2+63des fickostrinjam sene strinjam se
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,"moč komentarja:-6+10Leona bi opisal kot inteligentnega cloveka, le z velikim egom. Menim tudi, da res ni napacen in bo prijazen, ce ga bos spraseval in naredil, kot on zeli. Le ne se mu zamerit. Dal ti bo tezje naloge kot drugim in vec zahteval. Ce se bos nekak trudil, ti bo dal vec moznosti, da naredis vaje.strinjam sene strinjam se"
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,"Napisal:Odgovor na tistomoč komentarja:-19+23Ja, razumemo, da so asistenti tu, da ti razložijo kaj je treba naret, itd. Ampak Leonu se preprosto včasih ""fučka"" kak boš ti naredo nekaj kar on zahteva. Ima taki ""egoističen"" pristop pri predstavitvi nalog in zagovorih. Res je, da hoče, da dosti pokažeš in znaš, ampak večina ostalih asistentov dajo vsaj več virov (ja sej znam googlat, ampak cmon) za iztočnico.strinjam sene strinjam se"
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,"moč komentarja:-35+37Asistenta bi lahko zamenjal kamen, ta ti ob zastavljenem vprašanju (na katerega sam nisi uspel dobiti odgovora), ne bi odgovoril: ""Jaz vam ne morem tehničnih odgovorov dati, pogooglajte"". Po  3-h urah ""googlanja"" še vedno nisem našel odgovora in to ga niti  najmanj ni ganilo. Ne privošči študentom hitro pridobitev znanja, temveč si želi da za pridobitev le tega trpimo in izgubljamo čas ter živce, predvsem pa zgubljamo zaupanje v šolski sistemstrinjam sene strinjam se"
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,"moč komentarja:-31+30Neom nič napiso, sej boš vido kaki jestrinjam sene strinjam se"
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,moč komentarja:-5+3Programerstrinjam sene strinjam se
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,moč komentarja:-36+33ni mu lahko v življenjustrinjam sene strinjam se
Bošnjak Leon,https://profesorji.net/profesor/feri/uni/leon-bosnjak,"moč komentarja:-32+24Slab in nesramen odnos do študentov. Naloge je prenesel iz interneta in ko je datoteka z bazo imela težave, se je norčeval, češ kako je ne znamo sami popraviti. No, po uri dela je tudi sam ni znal popravil :)strinjam sene strinjam se"
